,event_date,event_name,distance,number_of_finishers,athlete_id,athlete_gender,athlete_age,athlete_performance,athlete_average_speed
2576,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,47003,M,38,0 days 15:09:43,6.595
2577,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,894282,F,30,0 days 15:16:38,6.546
2578,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,111070,M,31,0 days 15:18:36,6.532
2579,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,111098,M,56,0 days 15:20:19,6.519
2580,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,42414,F,33,0 days 15:22:38,6.503
2581,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,211116,M,56,0 days 15:24:42,6.489
2582,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,355071,M,48,0 days 15:33:40,6.426
2583,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,179779,M,35,0 days 15:43:28,6.36
2584,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,67807,M,36,0 days 15:49:38,6.318
2585,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,444790,M,54,0 days 15:58:00,6.263
2586,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,26616,M,43,0 days 15:58:19,6.261
2587,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,862126,M,28,0 days 15:59:46,6.252
2588,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,19341,M,38,0 days 16:00:13,6.249
2589,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,176935,M,38,0 days 16:01:29,6.24
2590,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,148221,F,41,0 days 16:06:39,6.207
2591,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,13448,M,56,0 days 16:06:39,6.207
2592,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,192079,M,45,0 days 16:08:48,6.193
2593,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,360745,M,29,0 days 16:10:38,6.182
2594,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,723464,M,35,0 days 16:10:38,6.182
2595,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,328758,F,40,0 days 16:16:22,6.145
2596,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,883910,M,44,0 days 16:16:56,6.142
2597,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,504316,M,57,0 days 16:17:26,6.139
2598,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,111065,M,36,0 days 16:29:01,6.067
2599,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,647190,M,29,0 days 16:42:18,5.986
2600,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,151316,M,44,0 days 16:48:01,5.952
2601,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,818543,M,36,0 days 16:53:19,5.921
2602,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,366534,M,42,0 days 16:59:45,5.884
2603,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,883997,M,29,0 days 17:00:09,5.881
2604,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,559307,M,36,0 days 17:00:58,5.877
2605,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,147673,M,51,0 days 17:12:23,5.812
2606,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,208490,M,57,0 days 17:22:25,5.756
2607,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,64894,F,55,0 days 17:26:51,5.731
2608,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,51461,M,48,0 days 17:30:45,5.71
2609,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,204052,F,40,0 days 17:38:53,5.666
2610,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,204423,M,50,0 days 17:39:04,5.665
2611,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,23063,M,50,0 days 17:39:55,5.661
2612,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,140652,M,40,0 days 17:44:23,5.637
2613,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,67131,F,37,0 days 17:45:40,5.63
2614,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,46377,M,49,0 days 17:58:02,5.566
2615,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,74532,M,40,0 days 17:58:02,5.566
2616,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,394563,M,41,0 days 18:02:17,5.544
2617,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,117579,M,59,0 days 18:02:31,5.543
2618,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,347890,M,45,0 days 18:05:13,5.529
2619,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,46003,M,67,0 days 18:17:02,5.469
2620,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,750718,F,32,0 days 18:17:08,5.469
2621,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,235067,M,50,0 days 18:17:23,5.468
2622,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,54361,F,53,0 days 18:17:31,5.467
2623,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,416016,M,41,0 days 18:19:39,5.456
2624,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,147703,F,32,0 days 18:21:37,5.447
2625,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,260941,F,50,0 days 18:24:35,5.432
2626,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,144810,M,42,0 days 18:35:52,5.377
2627,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,147704,F,36,0 days 18:40:14,5.356
2628,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,785985,M,30,0 days 18:41:29,5.35
2629,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,894283,M,31,0 days 19:07:02,5.231
2630,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,756056,M,29,0 days 19:17:10,5.185
2631,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,110724,M,42,0 days 19:18:31,5.179
2632,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,270720,F,46,0 days 19:21:54,5.164
2633,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,835104,M,59,0 days 19:38:27,5.091
2634,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,51514,M,39,0 days 19:46:08,5.058
2635,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,842081,M,42,0 days 19:50:07,5.042
2636,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,147724,M,41,0 days 19:55:50,5.017
2637,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,147710,M,47,0 days 19:55:50,5.017
2638,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,270530,F,41,0 days 20:35:06,4.858
2639,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,847489,M,45,0 days 20:35:06,4.858
2640,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,148761,F,33,0 days 20:36:45,4.851
2641,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,789115,F,48,0 days 20:36:45,4.851
2642,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,647719,M,45,0 days 21:20:46,4.685
2643,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,166293,F,44,0 days 21:20:47,4.685
2644,10.07.2021,Beaverhead 100K Endurance Run (USA),100km,99,211018,M,57,0 days 21:22:49,4.677
2645,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,404053,M,45,0 days 09:39:09,10.36
2646,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,894505,M,38,0 days 10:30:29,9.517
2647,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,707588,M,45,0 days 10:54:34,9.166
2648,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,119431,M,56,0 days 11:39:09,8.582
2649,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,789797,M,18,0 days 12:10:38,8.212
2650,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,894506,M,25,0 days 12:10:38,8.212
2651,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,129116,M,47,0 days 12:59:08,7.701
2652,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,39413,F,46,0 days 13:39:30,7.322
2653,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,129115,F,45,0 days 13:58:29,7.156
2654,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,78975,M,33,0 days 15:07:15,6.613
2655,10.07.2021,Chesterfield Gorge 100 Km Ultra Race (USA),100km,11,62490,M,54,0 days 15:38:30,6.393
2656,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,143976,M,50,0 days 13:59:24,7.148
2657,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,311367,M,45,0 days 14:34:45,6.859
2658,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,809457,M,37,0 days 15:53:53,6.29
2659,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,588602,M,32,0 days 17:31:43,5.705
2660,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,819854,M,61,0 days 18:11:56,5.495
2661,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,334891,M,35,0 days 19:07:57,5.227
2662,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,242873,M,31,0 days 19:22:22,5.162
2663,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,178620,M,56,0 days 20:09:58,4.959
2664,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,301249,M,51,0 days 20:28:32,4.884
2665,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,861825,F,38,0 days 20:28:36,4.884
2666,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,678164,M,49,0 days 21:11:19,4.72
2667,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,761875,F,36,0 days 23:15:53,4.298
2668,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,237609,F,39,0 days 23:54:51,4.182
2669,09.-10.07.2021,Cry Me A River 100 Km Trail Run (USA),100km,14,67673,F,43,1 days 00:14:05,4.126
2670,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,48199,M,36,0 days 16:51:21,5.933
2671,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,880215,M,23,0 days 17:00:02,5.882
2672,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,583046,M,41,0 days 17:03:09,5.864
2673,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,753888,M,39,0 days 17:15:54,5.792
2674,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,649102,M,56,0 days 18:29:41,5.407
2675,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,34093,M,44,0 days 18:42:29,5.345
2676,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,11736,F,50,0 days 18:42:30,5.345
2677,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,453303,M,42,0 days 18:51:13,5.304
2678,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,649101,M,56,0 days 18:51:26,5.303
2679,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,48473,F,59,0 days 19:12:38,5.205
2680,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,392060,F,48,0 days 19:12:39,5.205
2681,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,34959,F,52,0 days 19:19:43,5.174
2682,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,794955,F,42,0 days 19:33:27,5.113
2683,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,197855,F,42,0 days 19:59:13,5.003
2684,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,898003,M,32,0 days 20:33:57,4.862
2685,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,204172,F,58,0 days 22:03:21,4.534
2686,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,653609,M,60,0 days 23:13:38,4.305
2687,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,898004,F,34,0 days 23:16:59,4.295
2688,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,898005,F,54,1 days 01:25:18,3.934
2689,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,11752,M,59,1 days 02:00:00,3.846
2690,26.-27.06.2021,Strawberry Field Forever 100 Km Trail Race (USA),100km,21,898006,M,19,1 days 03:21:47,3.655
2691,26.-27.06.2021,Under the Moon 100km Race (USA),100km,6,316281,M,35,0 days 09:55:13,10.08
2692,26.-27.06.2021,Under the Moon 100km Race (USA),100km,6,819767,M,24,0 days 11:49:00,8.463
2693,26.-27.06.2021,Under the Moon 100km Race (USA),100km,6,458725,F,40,0 days 13:08:00,7.614
2694,26.-27.06.2021,Under the Moon 100km Race (USA),100km,6,898797,F,30,0 days 13:36:00,7.353
2695,26.-27.06.2021,Under the Moon 100km Race (USA),100km,6,128521,M,25,0 days 16:23:45,6.099
2696,26.-27.06.2021,Under the Moon 100km Race (USA),100km,6,898798,M,42,0 days 17:24:55,5.742
2697,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,645361,M,31,0 days 09:26:00,10.601
2698,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,224279,M,42,0 days 10:30:00,9.524
2699,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,818308,M,26,0 days 10:40:00,9.375
2700,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,449114,F,32,0 days 10:43:00,9.331
2701,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,235931,F,36,0 days 10:53:00,9.188
2702,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,360858,M,50,0 days 12:33:00,7.968
2703,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,222456,F,41,0 days 12:49:00,7.802
2704,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,19062,M,52,0 days 13:00:00,7.692
2705,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,237508,M,62,0 days 15:06:00,6.623
2706,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,61463,M,27,0 days 15:43:00,6.363
2707,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,735424,F,47,0 days 17:54:00,5.587
2708,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,242410,M,44,0 days 20:00:00,5.0
2709,20.06.2021,Denali 135 Great Alaska Endurance 100 km Race (USA),100km,13,165470,M,72,0 days 20:00:00,5.0
2710,19.-20.06.2021,Running With The Devil 100 km Race (USA),100km,3,861074,M,29,0 days 11:23:10,8.783
2711,19.-20.06.2021,Running With The Devil 100 km Race (USA),100km,3,45960,F,47,0 days 14:10:26,7.055
2712,19.-20.06.2021,Running With The Devil 100 km Race (USA),100km,3,391265,M,51,0 days 14:43:30,6.791
2713,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,665486,M,22,0 days 13:17:00,7.528
2714,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,143760,F,45,0 days 13:21:00,7.491
2715,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,819127,M,28,0 days 14:32:00,6.881
2716,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,866402,M,31,0 days 14:32:00,6.881
2717,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,35672,M,56,0 days 15:03:00,6.645
2718,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,900831,M,27,0 days 15:07:00,6.615
2719,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,50995,M,56,0 days 15:08:00,6.608
2720,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,208490,M,46,0 days 15:56:00,6.276
2721,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,900832,M,41,0 days 16:01:00,6.243
2722,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,143747,M,40,0 days 16:55:00,5.911
2723,19.06.2021,Mason-Dixon Trail Longest Day 100K Challenge (USA),100km,11,115855,M,47,0 days 16:55:00,5.911
2724,19.-20.06.2021,The Great New York 100 km Running Exposition (USA),100km,44,611987,M,49,0 days 12:47:20,7.819
2725,19.-20.06.2021,The Great New York 100 km Running Exposition (USA),100km,44,322203,F,27,0 days 13:58:31,7.155
